emb_type,m,n,k,best_C,train_acc,test_acc
SVD,3,8,8,0.01,0.8033573141486811,0.7697841726618705
cbow,3,8,8,0.18329807108324356,0.19804919423240033,0.21755725190839695
skipgram,3,8,8,14.38449888287663,0.310008481764207,0.31297709923664124
SVD,3,8,9,0.01,0.8033573141486811,0.7697841726618705
cbow,3,8,9,8.858667904100823,0.19804919423240033,0.21755725190839695
skipgram,3,8,9,0.06951927961775606,0.3363019508057676,0.3320610687022901
SVD,3,8,10,0.01,0.8033573141486811,0.7697841726618705
cbow,3,8,10,1.2742749857031335,0.19804919423240033,0.21755725190839695
skipgram,3,8,10,0.01,0.4253604749787956,0.42366412213740456
SVD,4,2,5,0.01,0.7940821256038647,0.8532608695652174
cbow,4,2,5,0.11288378916846889,0.19923371647509577,0.20689655172413793
skipgram,4,2,5,0.026366508987303583,0.41336739037888465,0.4329501915708812
SVD,4,2,6,0.01,0.7940821256038647,0.8532608695652174
cbow,4,2,6,0.4832930238571752,0.19923371647509577,0.20689655172413793
skipgram,4,2,6,0.4832930238571752,0.3269476372924649,0.3333333333333333
SVD,4,2,7,0.01,0.7940821256038647,0.8532608695652174
cbow,4,2,7,0.01,0.19923371647509577,0.20689655172413793
skipgram,4,2,7,0.01,0.3878246062154108,0.39080459770114945
SVD,4,2,8,0.01,0.7940821256038647,0.8532608695652174
cbow,4,2,8,0.11288378916846889,0.19923371647509577,0.20689655172413793
skipgram,4,2,8,0.016237767391887217,0.3724989357173265,0.4061302681992337
SVD,4,2,9,0.01,0.7940821256038647,0.8532608695652174
cbow,4,2,9,0.18329807108324356,0.19923371647509577,0.20689655172413793
skipgram,4,2,9,0.7847599703514611,0.3371647509578544,0.32567049808429116
SVD,4,2,10,0.01,0.7940821256038647,0.8532608695652174
cbow,4,2,10,0.026366508987303583,0.19923371647509577,0.20689655172413793
skipgram,4,2,10,1.2742749857031335,0.351213282247765,0.36015325670498083
SVD,4,3,5,0.01,0.7966573816155988,0.83
cbow,4,3,5,0.11288378916846889,0.19804919423240033,0.21755725190839695
skipgram,4,3,5,0.01,0.453774385072095,0.44274809160305345
SVD,4,3,6,0.01,0.7966573816155988,0.83
cbow,4,3,6,0.29763514416313175,0.19804919423240033,0.21755725190839695
skipgram,4,3,6,0.04281332398719394,0.3757421543681086,0.33587786259541985
SVD,4,3,7,0.01,0.7966573816155988,0.83
cbow,4,3,7,0.29763514416313175,0.19804919423240033,0.21755725190839695
skipgram,4,3,7,0.11288378916846889,0.4440203562340967,0.46564885496183206
SVD,4,3,8,0.01,0.7966573816155988,0.83
cbow,4,3,8,0.18329807108324356,0.19804919423240033,0.21755725190839695
skipgram,4,3,8,0.01,0.4724342663273961,0.4732824427480916
SVD,4,3,9,0.01,0.7966573816155988,0.83
cbow,4,3,9,0.11288378916846889,0.19804919423240033,0.21755725190839695
skipgram,4,3,9,0.04281332398719394,0.3575063613231552,0.3816793893129771
SVD,4,3,10,0.01,0.7966573816155988,0.83
cbow,4,3,10,0.026366508987303583,0.19804919423240033,0.21755725190839695
skipgram,4,3,10,0.04281332398719394,0.3888888888888889,0.40076335877862596
